Mageplaza,Mageplaza
"No item specified.","No item specified.",module,Magento_Customer
"Are you sure you want to remove this item?","Are you sure you want to remove this item?",module,Magento_Customer
"Personal Information","Personal Information",module,Magento_Customer
"Last Logged In:","Last Logged In:",module,Magento_Customer
"Last Logged In (%1):","Last Logged In (%1):",module,Magento_Customer
"Account Lock:","Account Lock:",module,Magento_Customer
"Confirmed email:","Confirmed email:",module,Magento_Customer
"Account Created:","Account Created:",module,Magento_Customer
"Account Created on (%1):","Account Created on (%1):",module,Magento_Customer
"Account Created in:","Account Created in:",module,Magento_Customer
"Customer Group:","Customer Group:",module,Magento_Customer
"Default Billing Address","Default Billing Address",module,Magento_Customer
"Sales Statistics","Sales Statistics",module,Magento_Customer
"Web Site","Web Site",module,Magento_Customer
"Store","Store",module,Magento_Customer
"Store View","Store View",module,Magento_Customer
"Lifetime Sales","Lifetime Sales",module,Magento_Customer
"Average Sale","Average Sale",module,Magento_Customer
"All Store Views","All Store Views",module,Magento_Customer
"Change","Change",module,Magento_Customer
"Manage Addresses","Manage Addresses",module,Magento_Customer
"Default Shipping Address","Default Shipping Address",module,Magento_Customer
"Contact Information","Contact Information",module,Magento_Customer
"Change Password","Change Password",module,Magento_Customer
"Newsletters","Newsletters",module,Magento_Customer
"You are subscribed to ""General Subscription"".","You are subscribed to ""General Subscription"".",module,Magento_Customer
"or","or",module,Magento_Customer
"Default Addresses","Default Addresses",module,Magento_Customer
"Change Billing Address","Change Billing Address",module,Magento_Customer
"You have no default billing address in your address book.","You have no default billing address in your address book.",module,Magento_Customer
"Change Shipping Address","Change Shipping Address",module,Magento_Customer
"You have no default shipping address in your address book.","You have no default shipping address in your address book.",module,Magento_Customer
"Additional Address Entries","Additional Address Entries",module,Magento_Customer
"Delete Address","Delete Address",module,Magento_Customer
"You have no other address entries in your address book.","You have no other address entries in your address book.",module,Magento_Customer
"* Required Fields","* Required Fields",module,Magento_Customer
"Address","Address",module,Magento_Customer
"Street Address","Street Address",module,Magento_Customer
"Street Address %1","Street Address %1",module,Magento_Customer
"VAT Number","VAT Number",module,Magento_Customer
"City","City",module,Magento_Customer
"State/Province","State/Province",module,Magento_Customer
"Please select a region, state or province.","Please select a region, state or province.",module,Magento_Customer
"Zip/Postal Code","Zip/Postal Code",module,Magento_Customer
"Country","Land",module,Magento_Customer
"It's a default billing address.","It's a default billing address.",module,Magento_Customer
"Use as my default billing address","Use as my default billing address",module,Magento_Customer
"It's a default shipping address.","It's a default shipping address.",module,Magento_Customer
"Use as my default shipping address","Use as my default shipping address",module,Magento_Customer
"Save Address","Save Address",module,Magento_Customer
"Go back","Go back",module,Magento_Customer
"Please enter your email below and we will send you the confirmation link.","Please enter your email below and we will send you the confirmation link.",module,Magento_Customer
"Email","Email",module,Magento_Customer
"Send confirmation link","Send confirmation link",module,Magento_Customer
"Back to Sign In","Back to Sign In",module,Magento_Customer
"Change Email","Change Email",module,Magento_Customer
"Change Email and Password","Change Email and Password",module,Magento_Customer
"Current Password","Current Password",module,Magento_Customer
"New Password","New Password",module,Magento_Customer
"Password Strength","Password Strength",module,Magento_Customer
"No Password","No Password",module,Magento_Customer
"Confirm New Password","Confirm New Password",module,Magento_Customer
"Save","Save",module,Magento_Customer
"Please enter your email address below to receive a password reset link.","Please enter your email address below to receive a password reset link.",module,Magento_Customer
"Reset My Password","Reset My Password",module,Magento_Customer
"Registered Customers","Registered Customers",module,Magento_Customer
"If you have an account, sign in with your email address.","If you have an account, sign in with your email address.",module,Magento_Customer
"Password","Password",module,Magento_Customer
"Forgot Your Password?","Forgot Your Password?",module,Magento_Customer
"Subscription option","Subscription option",module,Magento_Customer
"General Subscription","General Subscription",module,Magento_Customer
"Sign Up for Newsletter","Sign Up for Newsletter",module,Magento_Customer
"Address Information","Address Information",module,Magento_Customer
"Sign-in Information","Sign-in Information",module,Magento_Customer
"Confirm Password","Confirm Password",module,Magento_Customer
"Create an Account","Create an Account",module,Magento_Customer
"Set a New Password","Set a New Password",module,Magento_Customer
"You have signed out and will go to our homepage in 5 seconds.","You have signed out and will go to our homepage in 5 seconds.",module,Magento_Customer
"New Customers","New Customers",module,Magento_Customer
"Creating an account has many benefits: check out faster, keep more than one address, track orders and more.","Creating an account has many benefits: check out faster, keep more than one address, track orders and more.",module,Magento_Customer
"Company","Company",module,Magento_Customer
"Fax","Fax",module,Magento_Customer
"Gender","Gender",module,Magento_Customer
"Name","Name",module,Magento_Customer
"Tax/VAT number","Tax/VAT number",module,Magento_Customer
"Phone Number","Phone Number",module,Magento_Customer
"Welcome to %store_name","Welcome to %store_name",module,Magento_Customer
"%name,","%name,",module,Magento_Customer
"Welcome to %store_name.","Welcome to %store_name.",module,Magento_Customer
"To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:","To sign in to our site, use these credentials during checkout or on the <a href=""%customer_url"">My Account</a> page:",module,Magento_Customer
"Email:","Email:",module,Magento_Customer
"Password:","Password:",module,Magento_Customer
"Password you set when creating account","Password you set when creating account",module,Magento_Customer
"Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.","Forgot your account password? Click <a href=""%reset_url"">here</a> to reset it.",module,Magento_Customer
"When you sign in to your account, you will be able to:","When you sign in to your account, you will be able to:",module,Magento_Customer
"Proceed through checkout faster","Proceed through checkout faster",module,Magento_Customer
"Check the status of orders","Check the status of orders",module,Magento_Customer
"View past orders","View past orders",module,Magento_Customer
"Store alternative addresses (for shipping to multiple family members and friends)","Store alternative addresses (for shipping to multiple family members and friends)",module,Magento_Customer
"Please confirm your %store_name account","Please confirm your %store_name account",module,Magento_Customer
"You must confirm your %customer_email email before you can sign in (link is only valid once):","You must confirm your %customer_email email before you can sign in (link is only valid once):",module,Magento_Customer
"Confirm Your Account","Confirm Your Account",module,Magento_Customer
"Thank you for confirming your %store_name account.","Thank you for confirming your %store_name account.",module,Magento_Customer
"To sign in to our site and set a password, click on the <a href=""%create_password_url"">link</a>:","To sign in to our site and set a password, click on the <a href=""%create_password_url"">link</a>:",module,Magento_Customer
"Your %store_name email has been changed","Your %store_name email has been changed",module,Magento_Customer
"Hello,","Hello,",module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: email.","We have received a request to change the following information associated with your account at %store_name: email.",module,Magento_Customer
"If you have not authorized this action, please contact us immediately at <a href=""mailto:%store_email"">%store_email</a>","If you have not authorized this action, please contact us immediately at <a href=""mailto:%store_email"">%store_email</a>",module,Magento_Customer
"or call us at <a href=""tel:%store_phone"">%store_phone</a>","or call us at <a href=""tel:%store_phone"">%store_phone</a>",module,Magento_Customer
"Thanks,<br>%store_name","Thanks,<br>%store_name",module,Magento_Customer
"Your %store_name email and password has been changed","Your %store_name email and password has been changed",module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: email, password.","We have received a request to change the following information associated with your account at %store_name: email, password.",module,Magento_Customer
"Reset your %store_name password","Reset your %store_name password",module,Magento_Customer
"There was recently a request to change the password for your account.","There was recently a request to change the password for your account.",module,Magento_Customer
"If you requested this change, set a new password here:","If you requested this change, set a new password here:",module,Magento_Customer
"If you did not make this request, you can ignore this email and your password will remain the same.","If you did not make this request, you can ignore this email and your password will remain the same.",module,Magento_Customer
"Your %store_name password has been changed","Your %store_name password has been changed",module,Magento_Customer
"We have received a request to change the following information associated with your account at %store_name: password.","We have received a request to change the following information associated with your account at %store_name: password.",module,Magento_Customer
"Checkout as a new customer","Checkout as a new customer",module,Magento_Customer
"Creating an account has many benefits:","Creating an account has many benefits:",module,Magento_Customer
"See order and shipping status","See order and shipping status",module,Magento_Customer
"Track order history","Track order history",module,Magento_Customer
"Check out faster","Check out faster",module,Magento_Customer
"Checkout using your account","Checkout using your account",module,Magento_Customer
"Email Address","Email Address",module,Magento_Customer
"Are you sure you want to do this?","Are you sure you want to do this?",module,Magento_Customer
"Are you sure you want to delete this address?","Are you sure you want to delete this address?",module,Magento_Customer
"Weak","Weak",module,Magento_Customer
"Medium","Medium",module,Magento_Customer
"Strong","Strong",module,Magento_Customer
"Very Strong","Very Strong",module,Magento_Customer
"Guest checkout is disabled.","Guest checkout is disabled.",module,Magento_Customer
"All Customers","All Customers",module,Magento_Customer
"Now Online","Now Online",module,Magento_Customer
"Customers Section","Customers Section",module,Magento_Customer
"Customer Configuration","Customer Configuration",module,Magento_Customer
"Account Sharing Options","Account Sharing Options",module,Magento_Customer
"Share Customer Accounts","Share Customer Accounts",module,Magento_Customer
"Create New Account Options","Create New Account Options",module,Magento_Customer
"Enable Automatic Assignment to Customer Group","Enable Automatic Assignment to Customer Group",module,Magento_Customer
"Tax Calculation Based On","Tax Calculation Based On",module,Magento_Customer
"Default Group","Default Group",module,Magento_Customer
"Group for Valid VAT ID - Domestic","Group for Valid VAT ID - Domestic",module,Magento_Customer
"Group for Valid VAT ID - Intra-Union","Group for Valid VAT ID - Intra-Union",module,Magento_Customer
"Group for Invalid VAT ID","Group for Invalid VAT ID",module,Magento_Customer
"Validation Error Group","Validation Error Group",module,Magento_Customer
"Validate on Each Transaction","Validate on Each Transaction",module,Magento_Customer
"Default Value for Disable Automatic Group Changes Based on VAT ID","Default Value for Disable Automatic Group Changes Based on VAT ID",module,Magento_Customer
"Show VAT Number on Storefront","Show VAT Number on Storefront",module,Magento_Customer
"To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes.","To show VAT number on Storefront, set Show VAT Number on Storefront option to Yes.",module,Magento_Customer
"Default Email Domain","Default Email Domain",module,Magento_Customer
"Default Welcome Email","Default Welcome Email",module,Magento_Customer
"Email template chosen based on theme fallback when ""Default"" option is selected.","Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Customer
"Default Welcome Email Without Password","Default Welcome Email Without Password",module,Magento_Customer
"This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br />,module,Magento_Customer
Email template chosen based on theme fallback when ""Default"" option is selected.","This email will be sent instead of the Default Welcome Email, if a customer was created without password. <br /><br />,module,Magento_Customer
Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Customer
"Email Sender","Email Sender",module,Magento_Customer
"Require Emails Confirmation","Require Emails Confirmation",module,Magento_Customer
"Confirmation Link Email","Confirmation Link Email",module,Magento_Customer
"Welcome Email","Welcome Email",module,Magento_Customer
"This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />,module,Magento_Customer
Email template chosen based on theme fallback when ""Default"" option is selected.","This email will be sent instead of the Default Welcome Email, after account confirmation. <br /><br />,module,Magento_Customer
Email template chosen based on theme fallback when ""Default"" option is selected.",module,Magento_Customer
"Generate Human-Friendly Customer ID","Generate Human-Friendly Customer ID",module,Magento_Customer
"Password Options","Password Options",module,Magento_Customer
"Forgot Email Template","Forgot Email Template",module,Magento_Customer
"Remind Email Template","Remind Email Template",module,Magento_Customer
"Reset Password Template","Reset Password Template",module,Magento_Customer
"Password Template Email Sender","Password Template Email Sender",module,Magento_Customer
"Recovery Link Expiration Period (hours)","Recovery Link Expiration Period (hours)",module,Magento_Customer
"Please enter a number 1 or greater in this field.","Please enter a number 1 or greater in this field.",module,Magento_Customer
"Number of Required Character Classes","Number of Required Character Classes",module,Magento_Customer
"Number of different character classes required in password: Lowercase, Uppercase, Digits, Special Characters.","Number of different character classes required in password: Lowercase, Uppercase, Digits, Special Characters.",module,Magento_Customer
"Minimum Password Length","Minimum Password Length",module,Magento_Customer
"Maximum Login Failures to Lockout Account","Maximum Login Failures to Lockout Account",module,Magento_Customer
"Use 0 to disable account locking.","Use 0 to disable account locking.",module,Magento_Customer
"Lockout Time (minutes)","Lockout Time (minutes)",module,Magento_Customer
"Enable Autocomplete on login/forgot password forms","Enable Autocomplete on login/forgot password forms",module,Magento_Customer
"Account Information Options","Account Information Options",module,Magento_Customer
"Change Email Template","Change Email Template",module,Magento_Customer
"Change Email and Password Template","Change Email and Password Template",module,Magento_Customer
"Name and Address Options","Name and Address Options",module,Magento_Customer
"Number of Lines in a Street Address","Number of Lines in a Street Address",module,Magento_Customer
"Valid range: 1-4","Valid range: 1-4",module,Magento_Customer
"Show Prefix","Show Prefix",module,Magento_Customer
"The title that goes before name (Mr., Mrs., etc.)","The title that goes before name (Mr., Mrs., etc.)",module,Magento_Customer
"Prefix Dropdown Options","Prefix Dropdown Options",module,Magento_Customer
"Semicolon (;) separated values.<br/>Leave empty for open text field.","Semicolon (;) separated values.<br/>Leave empty for open text field.",module,Magento_Customer
"Show Middle Name (initial)","Show Middle Name (initial)",module,Magento_Customer
"Always optional.","Always optional.",module,Magento_Customer
"Show Suffix","Show Suffix",module,Magento_Customer
"The suffix that goes after name (Jr., Sr., etc.)","The suffix that goes after name (Jr., Sr., etc.)",module,Magento_Customer
"Suffix Dropdown Options","Suffix Dropdown Options",module,Magento_Customer
"Show Date of Birth","Show Date of Birth",module,Magento_Customer
"Show Tax/VAT Number","Show Tax/VAT Number",module,Magento_Customer
"Show Gender","Show Gender",module,Magento_Customer
"Show Telephone","Show Telephone",module,Magento_Customer
"Show Company","Show Company",module,Magento_Customer
"Show Fax","Show Fax",module,Magento_Customer
"Login Options","Innskráningsmöguleikar",module,Magento_Customer
"Redirect Customer to Account Dashboard after Logging in","Redirect Customer to Account Dashboard after Logging in",module,Magento_Customer
"Customer will stay on the current page if ""No"" is selected.","Customer will stay on the current page if ""No"" is selected.",module,Magento_Customer
"Address Templates","Address Templates",module,Magento_Customer
"Online Customers Options","Online Customers Options",module,Magento_Customer
"Online Minutes Interval","Online Minutes Interval",module,Magento_Customer
"Leave empty for default (15 minutes).","Leave empty for default (15 minutes).",module,Magento_Customer
"Customer Data Lifetime","Customer Data Lifetime",module,Magento_Customer
"Please specify value in minutes.","Please specify value in minutes.",module,Magento_Customer
"Customer Notification","Customer Notification",module,Magento_Customer
"Assign a Customer Group","Assign a Customer Group",module,Magento_Customer
"Are you sure to assign selected customers to new group?","Are you sure to assign selected customers to new group?",module,Magento_Customer
"Customer Grid","Customer Grid",module,Magento_Customer
"Rebuild Customer grid index","Rebuild Customer grid index",module,Magento_Customer
"Group","Group",module,Magento_Customer
"Add New Customer","Add New Customer",module,Magento_Customer
"Are you sure to delete selected customers?","Are you sure to delete selected customers?",module,Magento_Customer
"Delete items","Delete items",module,Magento_Customer
"Subscribe to Newsletter","Subscribe to Newsletter",module,Magento_Customer
"Are you sure to unsubscribe selected customers from newsletter?","Are you sure to unsubscribe selected customers from newsletter?",module,Magento_Customer
"Unsubscribe from Newsletter","Unsubscribe from Newsletter",module,Magento_Customer
"Phone","Phone",module,Magento_Customer
"ZIP","ZIP",module,Magento_Customer
"Customer Since","Customer Since",module,Magento_Customer
"Confirmed email","Confirmed email",module,Magento_Customer
"Account Created in","Account Created in",module,Magento_Customer
"Tax VAT Number","Tax VAT Number",module,Magento_Customer
"Billing Firstname","Billing Firstname",module,Magento_Customer
"Billing Lastname","Billing Lastname",module,Magento_Customer
"Account Lock","Account Lock",module,Magento_Customer
"First Name","First Name",module,Magento_Customer
"Last Name","Last Name",module,Magento_Customer
"Last Activity","Last Activity",module,Magento_Customer
"Type","Type",module,Magento_Customer
"Customer Information","Customer Information",module,Magento_Customer
"If your Magento installation has multiple websites, you can edit the scope to associate the customer with a specific site.","If your Magento installation has multiple websites, you can edit the scope to associate the customer with a specific site.",module,Magento_Customer
"Disable Automatic Group Change Based on VAT ID","Disable Automatic Group Change Based on VAT ID",module,Magento_Customer
"Send Welcome Email From","Send Welcome Email From",module,Magento_Customer
"Are you sure you want to delete this item?","Are you sure you want to delete this item?",module,Magento_Customer
"Addresses","Addresses",module,Magento_Customer
"Account Dashboard","Account Dashboard",module,Magento_Customer
"Edit Account Information","Edit Account Information",module,Magento_Customer
"Password forgotten","Password forgotten",module,Magento_Customer
"My Dashboard","My Dashboard",module,Magento_Customer
"You are signed out","You are signed out",module,Magento_Customer
"You subscribe to our newsletter.","You subscribe to our newsletter.",module,Magento_Customer
"You don't subscribe to our newsletter.","You don't subscribe to our newsletter.",module,Magento_Customer
"Maximum length must be less then %1 symbols","Maximum length must be less then %1 symbols",module,Magento_Customer
"Invalid input","Invalid input",module,Magento_Customer
"Confirm your new password.","Confirm your new password.",module,Magento_Customer
"Something went wrong while changing the password.","Something went wrong while changing the password.",module,Magento_Customer
"Please enter the first name.","Please enter the first name.",module,Magento_Customer
"Please enter the last name.","Please enter the last name.",module,Magento_Customer
"Please enter the street.","Please enter the street.",module,Magento_Customer
"Please enter the city.","Please enter the city.",module,Magento_Customer
"Please enter the phone number.","Please enter the phone number.",module,Magento_Customer
"Please enter the zip/postal code.","Please enter the zip/postal code.",module,Magento_Customer
"Please enter the country.","Please enter the country.",module,Magento_Customer
"Please enter a first name.","Please enter a first name.",module,Magento_Customer
"Please enter a last name.","Please enter a last name.",module,Magento_Customer
"Please correct this email address: ""%1"".","Please correct this email address: ""%1"".",module,Magento_Customer
"Please enter a date of birth.","Please enter a date of birth.",module,Magento_Customer
"Please enter a TAX/VAT number.","Please enter a TAX/VAT number.",module,Magento_Customer
"Please enter a gender.","Please enter a gender.",module,Magento_Customer
"'%value%' looks like a DNS hostname but we cannot match the TLD against known list.","'%value%' looks like a DNS hostname but we cannot match the TLD against known list.",module,Magento_Customer
"You subscribe to ""General Subscription"".","You subscribe to ""General Subscription"".",module,Magento_Customer
"Submit","Submit",module,Magento_Customer
"Login","Innskráning",module,Magento_Customer
"The password for your account has been successfully changed.","The password for your account has been successfully changed.",module,Magento_Customer
"If you did not request this change, please contact us.","If you did not request this change, please contact us.",module,Magento_Customer
"Checkout out as a new customer","Checkout out as a new customer",module,Magento_Customer
"Create Account","Create Account",module,Magento_Customer
"Checkout out using your account","Checkout out using your account",module,Magento_Customer
"Recovery Link Expiration Period (days)","Recovery Link Expiration Period (days)",module,Magento_Customer
"Leave empty for default (2). Valid range: 1-4","Leave empty for default (2). Valid range: 1-4",module,Magento_Customer
"Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.","Semicolon (;) separated values.<br/>Put semicolon in the beginning for empty first option.<br/>Leave empty for open text field.",module,Magento_Customer
"Last Logged In","Last Logged In",module,Magento_Customer
"If your Magento site has multiple views, you can set the scope to apply to a specific view.","If your Magento site has multiple views, you can set the scope to apply to a specific view.",module,Magento_Customer
"You are signed out.","You are signed out.",module,Magento_Customer
"Invalid value of ""%value"" provided for the %fieldName field. Possible values are %template1 or %template2.","Invalid value of ""%value"" provided for the %fieldName field. Possible values are %template1 or %template2.",module,Magento_Customer
"Could not authenticate. Please try again later","Could not authenticate. Please try again later",module,Magento_Customer
"Page not found","Page not found",module,Magento_Customer
"Account will be unlocked after provided time.","Account will be unlocked after provided time.",module,Magento_Customer
"Text","Text",module,Magento_Customer
"Text One Line","Text One Line",module,Magento_Customer
"HTML","HTML",module,Magento_Customer
"PDF","PDF",module,Magento_Customer
"The account is locked. Please wait and try again or contact %1.","The account is locked. Please wait and try again or contact %1.",module,Magento_Customer
"Provided Zip/Postal Code seems to be invalid.","Provided Zip/Postal Code seems to be invalid.",module,Magento_Customer
" Example: "," Example: ",module,Magento_Customer
"If you believe it is the right one you can ignore this notice.","If you believe it is the right one you can ignore this notice.",module,Magento_Customer
"Invalid Form Key. Please refresh the page.","Invalid Form Key. Please refresh the page.",module,Magento_Customer
"The account sign-in was incorrect or your account is disabled temporarily. Please wait and try again later.","The account sign-in was incorrect or your account is disabled temporarily. Please wait and try again later.",module,Magento_Customer
"The password doesn't match this account. Verify the password and try again.","The password doesn't match this account. Verify the password and try again.",module,Magento_Customer
"The email address is incorrect. Verify the email address and try again.","The email address is incorrect. Verify the email address and try again.",module,Magento_Customer
"The customer ID isn't defined.","The customer ID isn't defined.",module,Magento_Customer
"The quote items are incorrect. Verify the quote items and try again.","The quote items are incorrect. Verify the quote items and try again.",module,Magento_Customer
"The ""%1"" section source isn't supported.","The ""%1"" section source isn't supported.",module,Magento_Customer
"Confirmation isn't needed.","Confirmation isn't needed.",module,Magento_Customer
"The account is already active.","The account is already active.",module,Magento_Customer
"The confirmation token is invalid. Verify the token and try again.","The confirmation token is invalid. Verify the token and try again.",module,Magento_Customer
"This account isn't confirmed. Verify and try again.","This account isn't confirmed. Verify and try again.",module,Magento_Customer
"The password needs at least %1 characters. Create a new password and try again.","The password needs at least %1 characters. Create a new password and try again.",module,Magento_Customer
"The password can't begin or end with a space. Verify the password and try again.","The password can't begin or end with a space. Verify the password and try again.",module,Magento_Customer
"The password can't be the same as the email address. Create a new password and try again.","The password can't be the same as the email address. Create a new password and try again.",module,Magento_Customer
"The store view is not in the associated website.","The store view is not in the associated website.",module,Magento_Customer
"A customer with the same email address already exists in an associated website.","A customer with the same email address already exists in an associated website.",module,Magento_Customer
"""%fieldName"" is required. Enter and try again.","""%fieldName"" is required. Enter and try again.",module,Magento_Customer
"The password token is mismatched. Reset and try again.","The password token is mismatched. Reset and try again.",module,Magento_Customer
"The password token is expired. Reset and try again.","The password token is expired. Reset and try again.",module,Magento_Customer
"The transactional account email type is incorrect. Verify and try again.","The transactional account email type is incorrect. Verify and try again.",module,Magento_Customer
"A valid password reset token is missing. Enter and try again.","A valid password reset token is missing. Enter and try again.",module,Magento_Customer
"The customer email is missing. Enter and try again.","The customer email is missing. Enter and try again.",module,Magento_Customer
"A customer website ID wasn't specified. The ID must be specified to use the website scope.","A customer website ID wasn't specified. The ID must be specified to use the website scope.",module,Magento_Customer
"""regionId"" is required. Enter and try again.","""regionId"" is required. Enter and try again.",module,Magento_Customer
"Delete %1","Delete %1",module,Magento_Customer
"Are you sure you want to delete a %1 record?","Are you sure you want to delete a %1 record?",module,Magento_Customer
"Customer not logged in","Customer not logged in",module,Magento_Customer
"There is no address id in setting default billing address.","There is no address id in setting default billing address.",module,Magento_Customer
"Default billing address has been changed.","Default billing address has been changed.",module,Magento_Customer
"We can't change default billing address right now.","We can't change default billing address right now.",module,Magento_Customer
"There is no address id in setting default shipping address.","There is no address id in setting default shipping address.",module,Magento_Customer
"Default shipping address has been changed.","Default shipping address has been changed.",module,Magento_Customer
"We can't change default shipping address right now.","We can't change default shipping address right now.",module,Magento_Customer
"A total of %1 record(s) have been deleted.","A total of %1 record(s) have been deleted.",module,Magento_Customer
"There is no such address entity to delete.","There is no such address entity to delete.",module,Magento_Customer
"We can't mass delete the addresses right now.","We can't mass delete the addresses right now.",module,Magento_Customer
"Customer address has been updated.","Customer address has been updated.",module,Magento_Customer
"New customer address has been added.","New customer address has been added.",module,Magento_Customer
"There is no customer with such id.","There is no customer with such id.",module,Magento_Customer
"We can't change customer address right now.","We can't change customer address right now.",module,Magento_Customer
"Street","Street",module,Magento_Customer
"Set as default billing","Set as default billing",module,Magento_Customer
"Set address as default billing","Set address as default billing",module,Magento_Customer
"Are you sure you want to set the address as default billing address?","Are you sure you want to set the address as default billing address?",module,Magento_Customer
"Set as default shipping","Set as default shipping",module,Magento_Customer
"Set address as default shipping","Set address as default shipping",module,Magento_Customer
"Are you sure you want to set the address as default shipping address?","Are you sure you want to set the address as default shipping address?",module,Magento_Customer
"Delete address","Delete address",module,Magento_Customer
"Are you sure you want to delete the address?","Are you sure you want to delete the address?",module,Magento_Customer
"Additional addresses","Additional addresses",module,Magento_Customer
"State","State",module,Magento_Customer
"Actions","Actions",module,Magento_Customer
"Sorry, there has been an error processing your request. Please try again later.","Sorry, there has been an error processing your request. Please try again later.",module,Magento_Customer
"Reset password","Reset password",module,Magento_Customer
"Invalidate tokens","Invalidate tokens",module,Magento_Customer
"Update Address","Update Address",module,Magento_Customer
"Name Prefix","Name Prefix",module,Magento_Customer
"Name Suffix","Name Suffix",module,Magento_Customer
"Middle Name/Initial","Middle Name/Initial",module,Magento_Customer
"Are you sure to delete selected address?","Are you sure to delete selected address?",module,Magento_Customer
"Are you sure you want to delete the selected customers?","Are you sure you want to delete the selected customers?",module,Magento_Customer
"Are you sure you want to unsubscribe the selected customers from the newsletter?","Are you sure you want to unsubscribe the selected customers from the newsletter?",module,Magento_Customer
"The customer does not have default billing address","The customer does not have default billing address",module,Magento_Customer
"The customer does not have default shipping address","The customer does not have default shipping address",module,Magento_Customer
"Store Credit","Store Credit",module,Magento_CustomerBalance
"Delete Orphan Balances","Delete Orphan Balances",module,Magento_CustomerBalance
"Date","Date",module,Magento_CustomerBalance
"Website","Website",module,Magento_CustomerBalance
"Action","Action",module,Magento_CustomerBalance
"Balance Change","Balance Change",module,Magento_CustomerBalance
"Balance","Balance",module,Magento_CustomerBalance
"Customer notified","Customer notified",module,Magento_CustomerBalance
"Notified","Notified",module,Magento_CustomerBalance
"No","No",module,Magento_CustomerBalance
"More information","More information",module,Magento_CustomerBalance
"Update Balance","Update Balance",module,Magento_CustomerBalance
"An amount on which to change the balance","An amount on which to change the balance",module,Magento_CustomerBalance
"Notify Customer by Email","Notify Customer by Email",module,Magento_CustomerBalance
"Send Email Notification From the Following Store View","Send Email Notification From the Following Store View",module,Magento_CustomerBalance
"Comment","Comment",module,Magento_CustomerBalance
"Failed to initialize customer","Failed to initialize customer",module,Magento_CustomerBalance
"The store credit payment has been removed from shopping cart.","The store credit payment has been removed from shopping cart.",module,Magento_CustomerBalance
"You are not using store credit in your shopping cart.","You are not using store credit in your shopping cart.",module,Magento_CustomerBalance
"Please set a website ID.","Please set a website ID.",module,Magento_CustomerBalance
"By admin: %1.","By admin: %1.",module,Magento_CustomerBalance
"By admin: %1. (%2)","By admin: %1. (%2)",module,Magento_CustomerBalance
"Please also set the Store ID.","Please also set the Store ID.",module,Magento_CustomerBalance
"Please enter a store ID to send email notifications.","Please enter a store ID to send email notifications.",module,Magento_CustomerBalance
"Please specify a customer ID.","Please specify a customer ID.",module,Magento_CustomerBalance
"Please specify a valid customer.","Please specify a valid customer.",module,Magento_CustomerBalance
"Created","Created",module,Magento_CustomerBalance
"Updated","Updated",module,Magento_CustomerBalance
"Used","Used",module,Magento_CustomerBalance
"Refunded","Refunded",module,Magento_CustomerBalance
"Reverted","Reverted",module,Magento_CustomerBalance
"You need a balance to save your balance history.","You need a balance to save your balance history.",module,Magento_CustomerBalance
"Order #%1","Order #%1",module,Magento_CustomerBalance
"There is no credit memo set to balance model.","There is no credit memo set to balance model.",module,Magento_CustomerBalance
"Order #%1, creditmemo #%2","Order #%1, creditmemo #%2",module,Magento_CustomerBalance
"Unknown balance history action code","Unknown balance history action code",module,Magento_CustomerBalance
"There is no order set to balance model.","There is no order set to balance model.",module,Magento_CustomerBalance
"You do not have enough store credit to complete this order.","You do not have enough store credit to complete this order.",module,Magento_CustomerBalance
"You can't use more store credit than the order amount.","You can't use more store credit than the order amount.",module,Magento_CustomerBalance
"Store Credit Balance","Store Credit Balance",module,Magento_CustomerBalance
"Balance History","Balance History",module,Magento_CustomerBalance
"Refund Store Credit to Store Credit","Refund Store Credit to Store Credit",module,Magento_CustomerBalance
"Refund Money to Store Credit","Refund Money to Store Credit",module,Magento_CustomerBalance
"Refund to Store Credit","Refund to Store Credit",module,Magento_CustomerBalance
"Use Store Credit (%1 available)","Use Store Credit (%1 available)",module,Magento_CustomerBalance
"Your balance is:","Your balance is:",module,Magento_CustomerBalance
"Use Store Credit","Use Store Credit",module,Magento_CustomerBalance
"available","available",module,Magento_CustomerBalance
"Remove","Fjarlægja",module,Magento_CustomerBalance
"Refunded to Store Credit","Refunded to Store Credit",module,Magento_CustomerBalance
"Store Credit update","Store Credit update",module,Magento_CustomerBalance
"%name,","%name,",module,Magento_CustomerBalance
"We have updated your <a href=""%store_url"">%store_name</a> account and you have credit that you can use for future purchases.","We have updated your <a href=""%store_url"">%store_name</a> account and you have credit that you can use for future purchases.",module,Magento_CustomerBalance
"Your Store Credit balance is now %balance.","Your Store Credit balance is now %balance.",module,Magento_CustomerBalance
"Store credit","Store credit",module,Magento_CustomerBalance
"Store credit available","Store credit available",module,Magento_CustomerBalance
